b1_min,b1_max,b1_mean,b1_variance,b1_skewness,b1_kurtosis,b2_min,b2_max,b2_mean,b2_variance,b2_skewness,b2_kurtosis,b3_min,b3_max,b3_mean,b3_variance,b3_skewness,b3_kurtosis,b4_min,b4_max,b4_mean,b4_variance,b4_skewness,b4_kurtosis,b5_min,b5_max,b5_mean,b5_variance,b5_skewness,b5_kurtosis,b6_min,b6_max,b6_mean,b6_variance,b6_skewness,b6_kurtosis,b7_min,b7_max,b7_mean,b7_variance,b7_skewness,b7_kurtosis,b8_min,b8_max,b8_mean,b8_variance,b8_skewness,b8_kurtosis,segment_id,image_id
298,317,310.05698924731183,13.199116867483824,-0.9443236990717122,0.2021534641973739,323,351,342.34086021505374,21.65010474900749,-1.0513861754556062,0.8426147980467875,467,522,508.48064516129034,64.56851626792596,-1.4490110441143165,2.1006144631126578,563,658,634.3462365591398,177.1738555736889,-1.554130953594766,2.6070747856820233,418,492,474.53333333333336,86.69049156799426,-1.938164118612549,5.64603950530422,607,681,660.6225806451613,85.44728289176709,-1.3879990939614169,2.9654658733741197,602,651,628.0548387096774,35.47492274037294,-0.345965374890012,1.1275510857990119,605,663,631.0967741935484,49.095038022153545,0.29883206684621777,1.4532274725744463,1.0,6010_2_3
295,311,302.4989247311828,7.817544590668657,-0.04305619199312569,-0.27662137956798016,316,343,331.64731182795697,16.222086415037555,-0.28843108602445316,0.28871817396982724,454,512,488.3344086021505,68.38428301908631,-0.354390831033166,0.5719577039198374,545,638,603.2021505376345,178.7082838524486,-0.36478753788232393,0.4874768410414698,409,481,454.35698924731184,94.19750222808663,-0.3943903619056373,0.8323021864445366,580,672,636.8397849462366,163.84836163292707,-0.332184696586534,0.8087430614971418,568,644,613.7709677419355,98.15523802909826,-0.2898930546871559,1.1083551550781268,578,659,622.8784946236559,85.14022593377085,-0.4020692534064496,2.203393383117744,2.0,6010_2_3
284,312,297.8344086021505,20.969320694005578,0.08687567958546091,-0.11088254252329177,302,342,321.97956989247314,70.10614836163292,0.06809004302515188,-0.6757563228076773,419,514,466.7752688172043,344.4478268921374,0.058516747003943645,-0.6971755708893861,488,647,570.905376344086,871.2073984050372,0.042920568142853846,-0.6454463590154798,364,486,430.1741935483871,525.2871696933921,-0.04668958087457223,-0.6552585438489604,525,683,604.6172043010753,900.2300589140826,-0.09242284336752951,-0.6080354405906747,514,651,588.058064516129,590.9740199312478,-0.20757645232741642,-0.38746301838400177,525,659,599.941935483871,506.0396819334006,-0.2938726759496677,-0.1182051999963627,3.0,6010_2_3
284,312,296.1655913978495,20.83369098464067,0.3234981584140458,0.007298293755318319,300,341,318.241935483871,58.02644189034341,0.24931013762872478,-0.30023960940480654,422,503,458.5075268817204,267.9681887102562,0.29969860411071453,-0.28294328739081953,490,637,558.4225806451612,772.9267231501093,0.23685514559056564,-0.3617069643238442,362,475,418.9193548387097,461.6737907566234,0.12743800509189857,-0.4081010834929959,517,671,589.0483870967741,746.4895829716309,0.09423965079435044,-0.39545926006735943,510,643,572.0010752688172,474.991387432434,-0.0027410141220618684,-0.33873725286179956,512,656,582.5311827956989,431.70247115061863,-0.15137172546798397,0.1387924480427305,4.0,6010_2_3
287,310,297.76881720430106,12.8108672754841,0.34341222638091135,0.0025090017981983515,303,338,320.14623655913977,36.701950299200206,0.246193699695714,-0.19523000451224748,425,496,461.7440860215054,163.15510492262462,0.09778405374950498,-0.2787345995621249,480,625,563.6537634408602,448.17493199995374,-0.0700215498597871,0.06747291184711779,359,463,422.4505376344086,278.0239232843733,-0.2894622274344442,0.3934511146774069,471,645,590.1537634408602,528.2809599870366,-0.738195529969654,2.085541565378649,447,614,570.331182795699,410.9257219579384,-1.4538657180343932,5.928001268222976,450,617,579.8494623655914,389.0365174716714,-1.8952056903955994,8.769972663527708,5.0,6010_2_3
287,314,300.7096774193548,34.01680613910205,0.19852325367981838,-1.0867615026890434,301,344,326.09247311827954,81.72663865643483,0.031256989340053505,-1.0355128978158674,413,510,474.805376344086,323.86627892172174,-0.269806900218869,-0.5951347042822457,486,640,582.7010752688172,778.3626468511638,-0.47573706109240005,-0.23575672998643027,353,475,436.7956989247312,396.32635392432616,-0.7826541242590201,0.7702517256677583,480,654,608.7935483870967,679.5310670509393,-1.3297371228059212,3.169881938091568,449,621,584.9795698924731,480.3558792550667,-2.1449513587048727,8.41896228868819,437,635,592.8139784946237,462.82111763139926,-2.6722668977417627,13.10760652018434,6.0,6010_2_3
288,318,301.8516129032258,41.35578318691623,0.07308710402478495,-1.1932795737608506,303,348,328.4956989247312,92.65498686296976,-0.16416803505527955,-0.9619331688462585,427,515,479.43548387096774,357.2471787214834,-0.2485802351859765,-0.7567566134069534,502,641,589.4247311827957,848.3500873872936,-0.3251189325005185,-0.5759714396230158,370,478,441.81397849462365,405.2280067594939,-0.6303290372425817,0.24385157688144865,510,660,615.9397849462366,615.4258643239928,-1.0242991403405224,1.4993557986451558,482,623,590.9731182795699,375.30928735951477,-1.9206159199287793,5.729771044372132,489,632,598.7709677419355,321.2209000312511,-2.3716887659341763,8.759903425810053,7.0,6010_2_3
285,309,296.1333333333333,17.616218155723,0.3800287490389006,0.04134447501171401,299,340,318.78494623655916,54.02905193467365,0.2532548872461678,-0.22439317797697678,417,500,459.4483870967742,250.2002395916525,0.18436771174157657,-0.42794971586241726,494,628,558.0612903225806,643.183537622834,0.21913294908218484,-0.4022818463487794,360,470,419.8268817204301,402.4167147007419,-0.01267598987343503,-0.4240031640948345,507,654,588.7301075268817,739.3210516568863,-0.14623248064605104,-0.4015060769795302,484,624,572.2903225806451,551.2999062467447,-0.4986121713675482,0.043504435172682765,493,629,584.6956989247312,537.5919082838525,-0.7813979896777973,0.7928464043227961,8.0,6010_2_3
286,312,298.0075268817204,17.656563306596293,-0.030882016938461782,0.022096496176958524,300,347,322.11290322580646,54.24665787006493,-0.25199628546586283,0.0367774545177908,410,514,466.15806451612906,261.37972499045105,-0.46485046432108185,0.33274180349817595,471,647,569.7268817204301,698.9479310624212,-0.5034680116221218,0.4319604640785313,339,486,428.2247311827957,419.0656955681331,-0.8391835963099393,1.323008316460501,475,667,599.4903225806452,831.0876349873259,-1.3424866420306378,2.9434014242221096,437,631,579.0236559139785,675.2760813454171,-2.0289453829056323,6.231843542878259,449,634,588.9344086021505,719.6889116520249,-2.4921666527080983,8.56119917336764,9.0,6010_2_3
290,314,301.6634408602151,21.57551882588516,-0.13678340149253426,-0.9108553198760969,305,353,327.48924731182797,62.045632371494385,-0.22828745221681085,-0.755816087783733,427,534,476.8494623655914,268.3196175793141,-0.3060315149059314,-0.6089590553825865,510,686,586.2903225806451,688.5011979582623,-0.2765898574304964,-0.523761892075286,379,504,439.3698924731183,352.2182529485977,-0.44495621386932094,-0.352566436127129,531,697,613.7387096774194,567.1921490329526,-0.5323293516220168,-0.15255041976301031,520,643,589.7279569892473,336.8247288679005,-0.6804922701899883,0.08948612025947211,534,638,597.4333333333333,243.20383925367778,-0.7920623156973273,0.4948018314759324,10.0,6010_2_3
