b1_min,b1_max,b1_mean,b1_variance,b1_skewness,b1_kurtosis,b2_min,b2_max,b2_mean,b2_variance,b2_skewness,b2_kurtosis,b3_min,b3_max,b3_mean,b3_variance,b3_skewness,b3_kurtosis,b4_min,b4_max,b4_mean,b4_variance,b4_skewness,b4_kurtosis,b5_min,b5_max,b5_mean,b5_variance,b5_skewness,b5_kurtosis,b6_min,b6_max,b6_mean,b6_variance,b6_skewness,b6_kurtosis,b7_min,b7_max,b7_mean,b7_variance,b7_skewness,b7_kurtosis,b8_min,b8_max,b8_mean,b8_variance,b8_skewness,b8_kurtosis,segment_id,image_id
281,311,297.73010752688174,20.28768244267741,-0.30439331311582973,0.34100066760268977,290,335,315.5430107526882,68.55842795467434,-0.24005684351324574,-0.20047025283784548,387,482,435.6301075268817,283.8415037559174,-0.024422575379046296,-0.44282387752161334,436,563,499.5397849462366,577.376779286318,0.06296430043941197,-0.481876890181657,310,408,360.0774193548387,384.16838084655717,-0.03364324369478875,-0.588276356877365,422,555,491.23655913978496,764.5080268990822,-0.06985800747803068,-0.7417064220216729,369,508,440.03333333333336,823.4574452816648,-0.19450006122483118,-0.7268242856484184,386,523,460.7989247311828,868.9832065928215,-0.2531216849545552,-0.713063974158016,1.0,6040_1_1
282,307,295.1505376344086,16.491845781682237,-0.22224473113443774,0.6631268996006177,290,335,311.1172043010753,51.44050024885124,0.06260622123209969,0.5121661918379488,389,484,426.81720430107526,223.1721471810364,0.373059960116813,0.6206873521248579,438,567,488.1741935483871,453.76079724990456,0.41940920592475084,0.5237309125812017,308,412,352.26344086021504,302.4030753382641,0.32286435657331164,0.27035936349723855,422,565,480.4688172043011,627.3515561882936,0.32152688992958994,0.02537930634752472,364,511,430.23225806451615,700.572478211049,0.23494686448228094,-0.2232800200441054,384,531,452.06774193548387,763.0922844543214,0.1904791635284627,-0.3043166380142175,2.0,6040_1_1
281,304,294.41075268817207,16.802037107769944,-0.29422288724719375,0.024565573940412033,291,326,309.85806451612905,47.021813257404766,-0.21400724806636776,-0.3946292744092075,387,460,423.94301075268817,179.4510006134472,-0.10671465342813757,-0.430030442128154,436,536,483.6784946236559,334.55852518027245,-0.034369363154192,-0.46141389261278576,310,388,347.97956989247314,225.8521117631399,0.10300617936538202,-0.5168534034180112,423,535,474.28387096774196,472.0119031910831,0.2154984202282242,-0.47192510582262504,373,486,423.8827956989247,544.8807585911547,0.21990162247597347,-0.5876629577618271,389,510,445.35591397849464,578.6815850087388,0.228615476597395,-0.5463119880077549,3.0,6040_1_1
278,302,292.7903225806452,12.645977290878156,-0.8949897058536095,1.0207182559018815,281,322,308.68387096774194,42.89887843327893,-1.227219256954114,1.8725954603682675,372,450,423.90860215053766,180.38883873282637,-1.0297977736114843,1.1629219407516755,408,530,486.0440860215054,369.6848142875332,-0.9449382603760426,1.1450346473003483,289,397,352.30752688172043,276.6093081935715,-0.892612479754591,0.9765602123486725,393,543,484.13655913978494,568.641180828038,-0.6233759168780645,0.2476243105813234,344,512,437.6978494623656,668.4048392884013,-0.4388731386692742,-0.042935969477884584,368,542,459.77096774193546,748.2176707524566,-0.44886113324900506,-0.06828336465194118,4.0,6040_1_1
280,302,292.56559139784946,9.673303471185342,-0.6500986515180249,0.8631799821926043,287,324,308.4161290322581,48.89769436438765,-0.231231831627893,-0.5879929498158734,384,462,423.8677419354839,260.27204764054306,0.03495810063613706,-0.8899864334014911,432,551,486.21720430107524,644.9430836718868,0.15530328114353575,-1.005495015969163,305,410,352.4612903225806,523.0776172783777,0.1937460690073158,-1.0096629577570535,412,566,482.11505376344087,1324.564789286665,0.11615588898987367,-1.0687670428055103,354,532,432.7225806451613,1621.8476058196466,0.03090696305785307,-1.044231943130355,371,559,454.0010752688172,1783.639396043844,0.02106877285698632,-1.026056986164932,5.0,6040_1_1
281,299,290.9129032258065,9.033310184381401,-0.2177671124383335,-0.24620665488742066,284,325,308.48817204301076,35.02300311353403,-0.2709323034344664,0.541999301982877,382,464,428.7236559139785,171.117308471359,-0.3362190377765887,0.38681484633195584,432,555,498.81935483870967,426.397902704955,-0.35671943779930126,0.02722847413403562,306,414,367.21827956989245,374.4442295450074,-0.43135952083911083,-0.2492531182811839,420,576,509.4591397849462,958.9095234788244,-0.3029823991753864,-0.576358344254507,372,544,465.89677419354837,1343.6211951803882,-0.23817184239627556,-0.7488275208260027,389,568,491.052688172043,1571.8562091276317,-0.17656116654540538,-0.7747336509860854,6.0,6040_1_1
280,299,290.2537634408602,8.475900783592023,-0.3941919687562334,0.2817247148274844,286,326,307.13763440860214,33.094061136382045,-0.09129903489701488,1.2299755978576021,378,477,426.19247311827957,181.56356007731748,0.11781815543018268,1.4173607603354306,424,572,495.9,471.26986006458566,-0.004984757412272564,0.699921502969937,301,425,365.6,421.06049515608174,-0.15311100313821283,-0.10698291795927561,399,589,506.9956989247312,1152.874039607857,-0.17967706179058857,-0.5861874387055064,351,547,463.71827956989245,1588.6675879949537,-0.1832888198395579,-0.9313895373197267,365,575,489.31182795698925,1849.9780084956653,-0.16489434950241944,-1.0066542129891656,7.0,6040_1_1
278,300,291.31290322580645,9.364849473940065,-0.6043834177674009,0.9834335384625041,284,322,305.2881720430108,37.54872970126278,-0.526347782591699,0.21788775486418333,379,458,417.31397849462365,196.57730708242187,-0.002078623841206002,-0.19885002534403018,420,550,476.6290322580645,478.14748775999175,0.23160775891334712,-0.14356550854419226,296,404,343.1989247311828,378.8355209092909,0.3895094386244324,-0.18726905691604223,403,568,468.28172043010755,992.1035406321978,0.561699574375547,-0.015869609471412804,348,528,416.06559139784946,1240.7438093915298,0.6224081448108577,-0.07379862118716751,360,552,436.5021505376344,1355.2125895575077,0.6390234315572074,0.08566294795751483,8.0,6040_1_1
280,300,292.78494623655916,8.649073463198953,-0.8182395599938155,1.2134368337965578,287,326,308.90752688172046,26.359577300137733,-0.684714720574516,1.1420533139697806,378,461,425.5806451612903,131.26851626792595,-0.29395301750447594,0.6911068892467376,432,553,488.7903225806452,317.3370429528803,0.11386520463509685,0.32691578144662214,307,405,353.39247311827955,272.70371077699457,0.24372039268444515,0.027123108796285766,412,560,481.76559139784945,698.2916027176869,0.38766508003957384,0.05301413551559753,353,526,429.81827956989247,860.5665115686888,0.4040258333334549,0.049740005726458314,371,554,450.93548387096774,979.067953748394,0.42930258334128696,0.030311594079291293,9.0,6040_1_1
281,303,294.14408602150536,12.039496741785017,-0.6252348988970118,1.171153847025849,288,326,309.71827956989245,35.2467053254164,-0.8289957473673255,1.563358099176014,378,460,424.4225806451613,164.75449494774125,-0.463358793252026,1.1584491770279906,421,543,484.46559139784944,361.18557473060406,-0.12416866304771806,1.0854166637867824,297,406,348.6322580645161,280.51262891072605,0.23737115624968433,1.0426124729257147,405,574,473.3688172043011,622.2373473615982,0.61121758035175,1.1331772069352075,345,525,420.76559139784945,739.5079643969119,0.7253645740697998,1.0303749734063308,366,542,440.9741935483871,765.8486336331123,0.8047143365887135,1.1636167372659818,10.0,6040_1_1
