b1_min,b1_max,b1_mean,b1_variance,b1_skewness,b1_kurtosis,b2_min,b2_max,b2_mean,b2_variance,b2_skewness,b2_kurtosis,b3_min,b3_max,b3_mean,b3_variance,b3_skewness,b3_kurtosis,b4_min,b4_max,b4_mean,b4_variance,b4_skewness,b4_kurtosis,b5_min,b5_max,b5_mean,b5_variance,b5_skewness,b5_kurtosis,b6_min,b6_max,b6_mean,b6_variance,b6_skewness,b6_kurtosis,b7_min,b7_max,b7_mean,b7_variance,b7_skewness,b7_kurtosis,b8_min,b8_max,b8_mean,b8_variance,b8_skewness,b8_kurtosis,segment_id,image_id
305,326,320.48172043010754,10.432927069226942,-1.5707365027903606,3.335495472853747,440,507,490.88817204301074,113.35023669803351,-2.580942076520941,7.094664638885687,569,749,699.2537634408602,786.4479137007072,-2.2501344915707104,6.434644077176877,428,703,602.7569892473118,1891.0969640149542,-1.2770165131600406,4.32233900817464,410,762,638.3591397849463,3302.8633447920647,-1.5338098497323351,4.8421066321809505,466,772,657.2032258064517,1712.5948227369006,0.11326831980403301,2.436768738519836,618,1019,889.0215053763441,2165.7799460629417,0.10275092938638698,2.8657486030345023,450,701,627.7806451612903,919.7107121775061,-0.3132909929746291,3.2384470392935514,1.0,6030_0_2
306,329,321.2430107526882,15.114186835191033,-0.9677342404817945,1.3678174335974616,441,518,495.35806451612905,154.75970346192577,-1.4077537483043239,2.8087589339836985,568,755,707.5731182795699,920.7314617405698,-1.85960486307546,4.2145201878782155,442,712,609.4118279569892,1879.6892033288195,-1.422799231697941,3.161963214523472,431,775,647.5311827956989,3229.0996724423303,-1.5368529877357413,3.4661458267804184,450,779,670.1913978494624,1953.220593307638,-1.4289608137586325,4.585163439484947,609,1021,911.0623655913978,2188.6376564001066,-1.846857229721881,7.806445060466819,429,710,643.2505376344086,1024.609929742931,-2.435652465191192,10.742669334607157,2.0,6030_0_2
305,330,321.2118279569892,23.693509033878488,-1.0372346967878812,0.3749420479624743,446,518,494.13548387096773,298.97839508316264,-1.2713742987827714,0.4767294141813383,578,746,700.5731182795699,1747.3880817620982,-1.4641382571315946,0.7985357201428949,443,673,592.4354838709677,3257.2687072467793,-1.5035671898252756,0.7997827302572427,424,728,622.1451612903226,5687.971370533699,-1.525950657998121,0.8576124170184993,457,735,651.9344086021505,2137.688911652025,-1.7598284487896307,2.6627617937399055,598,1007,893.2548387096774,2444.2525330740655,-2.744714044236872,10.346616301997335,418,704,629.647311827957,1279.819502992002,-2.83867144805215,10.631238191381916,3.0,6030_0_2
310,330,322.5978494623656,8.303117006377537,-1.2900111978350108,3.187943520988668,454,523,498.9924731182796,96.38638031413126,-1.8041412324026096,5.550185238305989,597,738,714.0709677419355,480.4255286641897,-3.03979267284035,10.520533528334001,452,662,613.2956989247311,951.5949222773938,-2.5229882452363004,8.368587520496781,430,705,650.3709677419355,1555.1550227438452,-2.739009799096517,9.494597063613206,507,710,666.2172043010753,671.6255379237705,-2.138988760807733,8.198989298877818,679,1006,900.6483870967742,950.9408208618354,-1.5907253825265817,11.26131373707027,467,741,635.6806451612903,561.4404215424146,-1.1957571240494955,12.54941099306634,4.0,6030_0_2
307,329,322.2967741935484,8.256286676620716,-1.2184556595473404,3.031584514226231,444,515,497.7247311827957,70.69486671990924,-2.1041056448047946,6.42690651655086,582,743,706.4720430107527,468.4540076623031,-1.8810271152670215,4.669372627927154,443,650,595.9150537634408,993.0035406321979,-1.5475563884693724,2.877032245151863,433,688,628.689247311828,1545.1509068601918,-1.8367537751929763,4.2463697540502165,510,696,642.4311827956989,776.221846823385,-1.1916470952785638,1.926562594838126,703,951,871.4935483870968,838.7195492899059,-0.89161594105158,3.2423009948853094,481,687,618.1784946236559,359.36961237079987,-1.0077312039038875,6.650620665150319,5.0,6030_0_2
308,330,323.6698924731183,10.458188363021865,-1.5892880184083662,3.6966794802841525,447,514,500.72688172043013,94.54104193432643,-2.5669854632628084,7.381677643426869,577,746,713.7150537634409,625.5495040337049,-2.6185110094035995,7.536593961968176,444,644,603.2193548387097,1111.8807875273446,-2.492059453508547,6.614349120615083,432,682,635.8225806451613,1808.8931386506476,-2.6511579804348844,7.4233155664673,453,697,646.8655913978495,1028.882883664942,-2.7118304458966254,9.085268184453474,624,946,875.5376344086021,1289.624523999676,-2.4699347540376064,10.367400143998074,441,677,621.0129032258064,706.5703392478905,-2.510585244819601,11.722914024859865,6.0,6030_0_2
305,331,322.8817204301075,25.830989501950295,-1.594338764087248,1.7698606940272414,443,518,498.3731182795699,278.3826996307742,-1.9671519243459477,2.5568784741634056,570,760,704.6118279569893,1668.5434552125653,-1.9570289113159036,2.550317448026032,418,663,588.3268817204302,2668.5561119020335,-1.934099943229163,2.584048823352684,401,714,617.8913978494624,4440.876244545529,-2.02923474146539,2.921454218906849,459,724,633.9333333333333,2167.8577682095442,-1.9250990593347408,3.004553998386535,599,978,862.0935483870968,3066.726438418001,-2.46765737217674,7.083156360826994,409,698,610.105376344086,1745.5733833350696,-2.482860724763078,6.95742570408934,7.0,6030_0_2
319,333,326.1698924731183,3.7558202252393023,-0.1596408004408161,0.698556743210883,493,520,507.98064516129034,14.210604534879685,0.23760929515853493,1.4874043011122993,690,758,726.1344086021505,73.63422919777308,0.7188811253477518,1.9623570306955642,565,650,612.2967741935483,122.97533942150768,0.832313234954699,2.4606870469512003,591,690,646.652688172043,159.82219405766403,0.9625483952771642,2.5371883049977084,620,690,650.1698924731182,157.78596016065373,1.2549250410484547,1.3482262803235727,832,924,871.4602150537635,328.04416357049433,0.9447863992042556,0.36203887039102733,587,651,617.2548387096774,181.1782596617938,0.7426579010705545,-0.1777491915746121,8.0,6030_0_2
315,335,328.3677419354839,4.333942150769125,-1.0814984792942792,3.699858727768868,478,527,513.8720430107527,21.702662129472092,-1.6688461593611468,8.803473498276635,657,777,742.5731182795699,137.4785015683415,-1.8109659908148683,10.135222700336383,528,687,633.4677419354839,222.08345775894998,-1.5206780337226609,9.475847554646926,523,730,670.4462365591398,299.16664351771476,-1.994640652908599,15.161512907514922,566,738,674.4827956989247,236.86353577091793,-0.09875636507583684,6.290170356840179,786,986,903.2741935483871,389.60934407444705,0.9562683519732433,4.773540211649664,550,698,638.1860215053763,216.91584314270173,1.0923768282197057,4.928429582444845,9.0,6030_0_2
313,333,326.40645161290325,5.49446855793604,-0.8202208876642723,2.8584428391533505,470,526,506.56129032258065,30.743817493662977,-1.3257582093457005,8.567058532561274,635,773,723.5548387096774,184.9770755929025,-0.7920079557675086,8.501749822747959,481,671,608.7569892473118,327.01515561882934,-1.1367901437779622,10.684483018372577,467,719,641.2333333333333,502.4288123430212,-1.542084022864637,13.645576456013387,586,724,647.8032258064516,293.3831973332408,1.8343045529272555,6.365142398949045,832,991,872.0096774193548,558.2485607139137,2.416674061332242,6.189738971746385,584,710,617.3225806451613,265.1595541511858,2.515885291317677,6.945467456815331,10.0,6030_0_2
305,332,323.28279569892476,24.521662789217213,-1.4734943307824206,1.7408290559465147,433,517,497.0838709677419,254.5548525990486,-1.8880787875221416,2.773007637704458,546,745,700.3505376344086,1476.8285519173119,-1.8971820088625695,2.705827524995809,409,631,579.4354838709677,2333.4473940067364,-1.921260521828356,2.667290832180395,384,658,604.9709677419355,3845.4340324316813,-2.0184771601602574,3.01381539409323,430,667,622.7376344086022,1718.874039607857,-2.169818778609022,4.242326728855747,590,1010,852.4935483870968,2325.1544255008857,-2.5363727508165925,8.565787445796143,402,709,604.5096774193548,1304.607548873225,-2.573070007611682,8.394942900156716,11.0,6030_0_2
302,331,322.11397849462367,38.47784529555424,-1.4989458897807524,1.4346987013449581,434,519,496.6161290322581,406.917070037154,-1.7617174024552502,1.9720403026544355,550,750,700.921505376344,2011.6310763105203,-1.7102201824276086,1.8941482027309098,406,635,574.7247311827957,3183.906922694075,-1.684768104532475,1.7526327868535487,386,675,600.158064516129,5481.188121115317,-1.7864071861756319,1.9802873787018722,411,700,637.0225806451613,1837.832643494566,-2.2132810270388936,5.952680508882624,554,1105,891.5247311827957,3679.267956063289,-1.642269506014509,8.042082480494036,373,777,632.3602150537635,1937.6214509763067,-1.955588081774905,9.267450489905036,12.0,6030_0_2
308,331,323.6505376344086,13.906808106762968,-1.2364496439967825,1.571173400852027,450,516,500.8333333333333,118.3026551847865,-2.082056886534417,4.233172380326013,600,737,709.2720430107527,686.4479796752202,-2.0298217389149653,3.7005072217912565,452,625,586.2279569892473,1071.213856962626,-1.9893595205131933,3.598768936196035,433,659,615.6225806451613,1751.4580471544152,-2.2094067894096017,4.614735011882958,475,688,634.4774193548387,788.17440883364,-2.329963081439882,6.808216276807535,661,996,869.7462365591398,1296.5404863594802,-1.8920467949525113,8.109452182424024,437,716,618.589247311828,756.5544590668658,-2.0584826449347164,9.352129649840023,13.0,6030_0_2
306,331,323.00967741935483,18.67051980971561,-1.2012194105612564,1.5531200602767177,447,515,498.48924731182797,194.67641816266766,-1.9341564107832159,3.300963799760278,579,738,701.831182795699,1065.5979501603065,-1.9582701329151662,3.4715775413036685,435,618,574.8032258064516,1596.3821209069758,-1.9590644903856642,3.2108176186036683,414,651,602.9537634408603,2695.61142285033,-2.2340539221287328,4.162376552465014,442,664,621.9677419354839,1217.3014340775721,-2.9629923713790514,9.603977548657753,575,1043,857.8193548387097,2738.9554915101216,-2.389542092170024,10.646839351524406,400,734,612.6559139784946,1603.470282532958,-2.56419038169533,10.46368037635884,14.0,6030_0_2
308,332,324.1655913978495,11.653927798418927,-1.2415055314061116,2.3492720148901967,458,536,502.83870967741933,94.8566269662141,-1.660835255876007,4.473530174333624,604,772,710.1397849462365,596.8415801474588,-1.7682985516888192,4.278775385442975,448,638,581.8086021505376,903.7157493894464,-1.8121919998396638,4.437045081773136,432,689,610.8860215053763,1405.334680602336,-2.150651800076848,5.885121729100868,483,693,626.3408602150538,880.7329895713971,-1.8461303680711656,5.774793981290774,676,964,859.2483870967742,1308.9576131115664,-1.2182074138486336,5.506821980027965,475,714,613.4268817204301,739.0694595877171,-1.2480234269620885,6.374803632916112,15.0,6030_0_2
303,336,325.90967741935486,38.491294836626274,-1.3306948670394418,1.4379263181048207,441,530,504.78279569892476,391.5867865782377,-1.5472634767246989,1.7254230278760776,570,777,719.9795698924731,2210.530260309964,-1.481599413942299,1.4250741281335362,412,659,592.0032258064516,3310.024747387062,-1.49017851202732,1.3236223837410241,387,690,614.9559139784947,5406.638527958146,-1.5876870450531613,1.5606787311797135,434,692,645.4623655913979,1836.2187112978459,-2.0484375752573345,4.82149790023686,576,1088,901.7215053763441,2527.8308610252675,-2.5469421321215364,14.476572447652298,412,757,637.1591397849462,1282.8185654594488,-2.9972606047167827,15.807911226613843,16.0,6030_0_2
