b1_min,b1_max,b1_mean,b1_variance,b1_skewness,b1_kurtosis,b2_min,b2_max,b2_mean,b2_variance,b2_skewness,b2_kurtosis,b3_min,b3_max,b3_mean,b3_variance,b3_skewness,b3_kurtosis,b4_min,b4_max,b4_mean,b4_variance,b4_skewness,b4_kurtosis,b5_min,b5_max,b5_mean,b5_variance,b5_skewness,b5_kurtosis,b6_min,b6_max,b6_mean,b6_variance,b6_skewness,b6_kurtosis,b7_min,b7_max,b7_mean,b7_variance,b7_skewness,b7_kurtosis,b8_min,b8_max,b8_mean,b8_variance,b8_skewness,b8_kurtosis,segment_id,image_id
278,301,290.31827956989247,23.190300589140833,-0.3021167309571623,-0.5856747705747716,275,317,299.8376344086021,62.59040128708173,-0.47784871072613183,-0.5052683497154353,362,432,403.35698924731184,194.52043010752686,-0.5768965626635812,-0.38818303758606953,401,498,453.8333333333333,376.6600287047004,-0.5506999256428272,-0.6104889126898185,281,357,323.4720430107527,249.1601432920124,-0.5118352975832052,-0.7485729373275358,385,503,450.2505376344086,498.93716332743037,-0.5953436725395613,-0.2814512379870173,346,499,412.11505376344087,644.8812586085164,-0.1576882742754009,0.24083107693634842,363,512,431.38817204301074,661.7275241038461,-0.3069651544932398,-0.1845239816812927,1.0,6040_1_2
277,301,289.43225806451613,22.004555713740057,-0.3294633402460591,-0.42586490041014713,277,316,298.19032258064516,58.07461022952186,-0.3603533871771608,-0.4451371985637653,357,442,400.7043010752688,226.04486845608065,-0.256630479365297,-0.4291680006912939,395,516,451.4301075268817,456.21308610252663,-0.12958466272674635,-0.3726942758383429,279,369,322.26021505376343,279.0818384897624,-0.18916915218819358,-0.4193595329721389,376,518,448.21827956989245,615.845736541778,-0.3627348310180254,-0.37793427590835016,334,495,410.6322580645161,768.5556859613181,-0.07787165861479499,0.017841864259873663,352,515,430.21505376344084,770.8320659282151,-0.23041436025266068,-0.05696506639755228,2.0,6040_1_2
276,311,292.041935483871,25.715139414563,-0.27727985780310616,0.1767713265183839,275,331,302.31182795698925,73.36013981966967,-0.3437781445218511,-0.15558298354433164,354,465,409.3666666666667,277.48973806960885,-0.2676124696758949,-0.3133893813458659,385,523,463.952688172043,599.1409238746716,-0.3187072727163492,-0.39534236585288607,266,376,330.98172043010754,368.2999884255241,-0.3653390043376932,-0.28123085022167427,362,515,457.71827956989245,591.7870713103465,-0.5751836011956039,0.40797844167712016,307,488,417.1752688172043,643.9014329201245,-0.44369627019527097,0.6787748841595498,332,525,435.4935483870968,648.676492239314,-0.4552642983867985,0.6926571559959349,3.0,6040_1_2
272,306,292.22903225806454,30.174613701864647,-0.7738099928997137,0.42087038767191487,274,321,303.305376344086,83.43947590772828,-0.8667150532913158,0.2359356535305328,348,449,412.97741935483873,317.4472828917671,-0.8697756168527906,0.45238158326429856,382,522,468.5075268817204,637.0144750396425,-0.8257638437633439,0.3996336805310716,263,377,335.094623655914,406.15680637059154,-0.8585718481929496,0.3663276749647597,354,554,469.13978494623655,758.5875435489658,-0.782102597962333,1.4933030783740202,313,546,431.1677419354839,862.9987430119102,-0.27067813414737074,1.9112914621327652,324,553,449.71827956989245,872.8182876720256,-0.5802491084945302,1.7926186702283884,4.0,6040_1_2
277,306,292.69247311827957,27.814905610148504,-0.3856596135150314,-0.42127457432745574,278,326,304.594623655914,85.70309269997801,-0.5153049629364395,-0.40463392569887136,370,465,416.48602150537636,302.2479206453928,-0.49385386276818627,-0.34614761137194794,406,538,472.1247311827957,657.2739840503721,-0.38503597834884523,-0.4906686777611493,280,385,335.86129032258066,438.0571651793465,-0.44077626020800337,-0.4896791054367662,383,533,469.7763440860215,672.0123569105408,-0.5059890656160652,0.3444002476529695,336,540,431.0978494623656,840.5017176522333,0.07953794550692006,1.3325703598819754,359,548,449.0451612903226,830.2024792527519,-0.2350528587894167,1.0398364566650233,5.0,6040_1_2
278,321,297.1774193548387,46.98571130942046,-0.31594028010215025,0.5288617829818718,276,357,312.0430107526882,133.55896616780674,-0.3096883747891643,0.645056307366743,368,491,430.38602150537633,477.481612787481,-0.13370087785997548,0.05505432008639577,397,590,491.505376344086,1063.3352778452954,-0.09100057050750553,0.09264984644248386,275,431,351.1698924731183,688.5932798592545,-0.17566881063526252,0.31377863098343584,392,594,486.741935483871,826.6459252057364,0.3608598025008047,0.2987295247510633,357,592,446.71397849462363,961.138771022142,0.950082912452442,2.1215039683599652,380,612,464.2408602150538,861.75247288679,0.8084889572564062,1.6857182114727518,6.0,6040_1_2
275,327,293.1623655913979,33.27285553896547,0.22757426979212436,3.0907610484941355,274,353,305.69139784946236,93.06612613863908,-0.20283023288092952,1.9965632245609948,354,491,418.4129032258065,310.29219070106603,-0.39446207335562955,1.7371996929480842,388,581,475.1010752688172,646.799245344167,-0.35411096442982687,0.7022574796977037,268,401,338.68817204301075,438.97047351181175,-0.5257142782843821,0.24698232136285014,367,560,472.9043010752688,682.2890019329376,-0.6284705672353561,1.3204505010217193,319,555,433.71827956989245,867.7160271768695,0.09404320451194385,2.1320158775010514,340,548,452.01612903225805,808.6186846765513,-0.2929556677435852,1.4654933568518436,7.0,6040_1_2
276,318,293.10322580645163,29.847244695996388,0.14966682085305724,2.3087182478216004,279,350,306.2193548387097,81.73224070280219,0.11749112662916135,3.0285228799917006,365,513,420.13440860215053,276.48460594696576,0.7734777581954742,5.862260375615254,396,639,478.52258064516127,620.6975519983332,0.8908935730865452,7.1870530148822915,274,453,343.0064516129032,415.63612625438384,0.19065139203355846,5.450700616025243,387,613,480.1279569892473,611.9696158431428,0.9485310239037488,6.16743457010516,351,581,441.8204301075269,834.7330590182528,1.1453286941547616,3.9472472316255542,368,582,462.4720430107527,832.503523270484,0.6843795737423042,2.151779350826504,8.0,6040_1_2
281,308,294.31935483870967,22.15516858224244,-0.09561751990074127,-0.63216250980099,285,328,307.4494623655914,63.42101693345833,-0.0908803841428502,-0.7498961949041831,377,465,420.14516129032256,244.79591305253652,-0.010376075867290224,-0.7179066128033069,424,533,477.9494623655914,482.41832586779634,0.004295171310826663,-0.7052464305200608,290,390,341.18817204301075,301.15830989501956,0.040908122349941456,-0.6242188034122211,405,528,467.2913978494624,537.5307117145271,0.007157752167868838,-0.5040153040345823,355,487,422.2032258064516,533.5270078822182,0.07477570079289612,-0.28997117609957224,372,514,440.905376344086,572.0642337118188,0.1266053795743894,-0.06076971930234398,9.0,6040_1_2
280,304,293.8225806451613,18.774731761519497,-0.76863766006744,0.43518610511353106,283,326,307.09139784946234,55.559990508929694,-0.7351141763249255,0.46879144669371486,373,460,419.0763440860215,208.95756681366254,-0.3127073053243433,0.03314894058818352,412,547,476.1559139784946,464.1403578827968,-0.19202525028382134,0.07437479784887469,289,396,339.7537634408602,317.88009884602474,-0.26411369551934405,0.10355676477583842,388,545,466.152688172043,532.7581466949083,-0.049514354221905865,0.42790323480932946,337,528,421.2569892473118,643.9091276317464,0.43791048588706283,1.261979123347209,351,544,438.9559139784946,659.5319617579313,0.34370184977133095,0.9612532802144051,10.0,6040_1_2
