b1_min,b1_max,b1_mean,b1_variance,b1_skewness,b1_kurtosis,b2_min,b2_max,b2_mean,b2_variance,b2_skewness,b2_kurtosis,b3_min,b3_max,b3_mean,b3_variance,b3_skewness,b3_kurtosis,b4_min,b4_max,b4_mean,b4_variance,b4_skewness,b4_kurtosis,b5_min,b5_max,b5_mean,b5_variance,b5_skewness,b5_kurtosis,b6_min,b6_max,b6_mean,b6_variance,b6_skewness,b6_kurtosis,b7_min,b7_max,b7_mean,b7_variance,b7_skewness,b7_kurtosis,b8_min,b8_max,b8_mean,b8_variance,b8_skewness,b8_kurtosis,segment_id,image_id
307,328,319.9483870967742,19.011326782179935,-1.0107951384130969,0.2458634221404612,442,506,486.76451612903224,232.38689885065455,-1.396782411010685,0.65005143912281,571,739,682.1645161290322,1570.503583457759,-1.4244054952955838,0.661552660036941,430,629,569.2139784946237,2837.5741854462535,-1.4044521596572577,0.5811112609546494,417,704,598.1150537634409,4741.927544937903,-1.4901758843232626,0.8161619791808987,453,733,618.4397849462366,2525.430708242184,-1.4520035422122852,1.17325157330911,652,1063,851.4,2192.1562970936493,-1.1762530609759259,3.5309506358246825,462,793,607.6,1241.497524219591,-0.847336990708812,4.237793736720639,1.0,6030_3_1
302,328,320.3677419354839,27.10466335636654,-1.4824532402530244,1.3088745610422254,431,503,486.9462365591398,292.6709492227739,-1.7130379826232063,1.593592049140959,543,722,683.2709677419355,1870.5809646168273,-1.6965838002015603,1.3756371695652678,403,624,573.2064516129033,3600.254425500885,-1.6779470728209152,1.226329860515884,379,666,601.6376344086021,5986.513329166522,-1.728398510174168,1.3781255133651626,406,675,622.1010752688172,2810.3815919534245,-1.7417583828044874,1.7417605293300573,568,952,854.552688172043,2142.3766612266627,-2.550958980947138,7.521934141839967,395,658,608.2021505376345,1215.8213086102526,-2.6458030511206494,7.924994221124853,2.0,6030_3_1
304,328,319.81290322580645,23.211458731205944,-0.9789804287977935,0.24947641615742455,432,506,484.8333333333333,269.12504485109434,-1.0990118090223737,0.16383146176809538,552,722,674.0365591397849,1669.1978008495664,-1.0957340877697916,0.025400663596684137,409,617,555.8548387096774,2859.8852564325152,-1.0677619691071967,-0.15978306756594485,392,658,579.7752688172043,4962.75568480387,-1.104188654474702,-0.12267232078215029,405,677,606.5569892473118,3030.7184925402503,-1.3186378676310129,0.8370099747910253,552,981,843.5150537634408,4613.313551396461,-1.5437853702776974,2.295345054071201,374,694,604.6139784946237,2809.7765535840367,-1.520364827152807,2.1991229876460565,3.0,6030_3_1
308,329,322.3741935483871,12.333456022778567,-1.2260251712457313,1.5311407007527649,448,517,494.14301075268816,104.63076379966896,-2.2045207809604097,5.180195828513181,584,734,695.8021505376344,629.0910610322118,-2.2728540300667004,5.3909581054772655,431,634,577.1870967741935,1214.356776276954,-2.258193510649535,5.17806782271221,419,668,607.5086021505376,2083.4385696262602,-2.5216290176241016,6.313998718050781,480,676,623.825806451613,837.472315010938,-2.0724140831725,5.278907379460049,693,979,858.3204301075269,936.6765466393509,-0.406242898944394,3.103530375792184,489,706,616.4268817204301,641.5581571119368,-0.3707853886833662,3.061003565335257,4.0,6030_3_1
306,330,323.03548387096777,20.40670509392687,-1.7103975887396385,2.300562960458887,441,519,494.47956989247314,206.686880331493,-2.048615933782386,3.1961920227817595,559,748,698.1301075268817,1328.7031829808905,-2.152884686755884,3.4487273950277073,416,634,584.1623655913978,2231.957462643379,-2.187835394784119,3.530102717237365,416,668,612.8279569892474,3651.4666018496014,-2.1740880195834453,3.4179804503734257,422,685,625.489247311828,2387.2770640184267,-2.2148798681909114,3.9537519645357584,578,943,850.2870967741935,2806.484763359839,-2.7072572224265037,7.598359444394056,391,690,606.825806451613,1539.6897531164275,-2.807666768463124,8.53280981393029,5.0,6030_3_1
307,329,320.4956989247312,20.065105269858908,-1.0194244141175972,0.2528475867925075,440,503,486.10215053763443,237.73659386321285,-1.3334702300424761,0.41352245712917757,558,716,674.0333333333333,1404.3724076067451,-1.3648862402109803,0.4470785464826661,420,606,547.2806451612903,2431.978204104309,-1.3453890220349498,0.312057492991332,396,640,567.6838709677419,4439.0474252578215,-1.3713214500689843,0.29465112944418115,432,657,596.4752688172043,1532.9600981515562,-1.701686044217702,2.294078661814143,573,1004,837.8301075268818,1914.4791786751853,-1.5580090299069886,7.493828829404986,410,705,600.8161290322581,1167.0242820931282,-2.065728702108394,7.58299736065765,6.0,6030_3_1
308,331,323.5086021505376,15.018763382987833,-1.353238880691867,1.4242274368055456,450,510,495.18172043010753,151.32431565910852,-2.053332573355059,3.33937038283986,583,730,698.805376344086,928.0040614836163,-2.135473310165946,3.4552839982332264,437,615,579.7505376344086,1571.2638586987975,-2.190488871924791,3.630641533166645,418,648,607.5193548387097,2682.7299802076463,-2.2957763154763096,4.058230838154943,455,668,625.4537634408603,1087.6883873282636,-2.558547235811124,6.364542276062112,608,1011,853.763440860215,2015.8944639281458,-1.9561905639955535,8.0188048722769,422,714,609.2698924731183,1097.2779946062942,-2.0346314619632686,8.384810328902933,7.0,6030_3_1
305,331,321.98924731182797,25.739389099158537,-0.7503928155407591,-0.27804919144955687,440,516,488.84301075268814,278.25304582335036,-0.9287823247398233,-0.3587488333793445,569,743,684.6225806451613,1914.7217715892914,-0.9008144999942362,-0.5503119798244431,420,629,561.9150537634408,3335.276952903457,-0.8884570449524193,-0.6549631066407171,403,665,581.8881720430107,5505.522464900401,-0.958543495248834,-0.5914162441627946,446,676,611.5602150537634,2594.315530631851,-1.187502533022266,0.3655340760126564,591,971,845.0010752688172,3094.8256177876547,-2.0674581087403223,4.589965565581296,410,706,600.4655913978495,1755.1554347951894,-2.1124654354818295,4.758100163258902,8.0,6030_3_1
304,333,320.0989247311828,50.698491845781696,-0.43083054384182246,-1.2350822536681167,437,518,482.958064516129,550.7506614813014,-0.4699360657353775,-1.3993469439142805,562,750,670.1225806451613,3347.502718844404,-0.4685551840688964,-1.424057761860455,410,651,539.7569892473118,5274.429579730779,-0.4390862330792471,-1.4796860393340445,388,682,552.9677419354839,8744.158269384354,-0.46534069963164587,-1.4749426431097388,424,702,598.7236559139785,3947.2486324756646,-0.7491460769479424,-0.499157857599724,546,1046,853.9193548387096,5813.568300982673,-1.8786101467381005,3.9389548208089584,377,733,603.9268817204301,3334.246531708277,-1.8505219557753192,3.6056397459388174,9.0,6030_3_1
303,333,321.6333333333333,38.86325798349479,-1.0130972032132268,0.12100209981102328,434,514,489.1204301075269,421.1394099332153,-1.151469589846113,0.14317318150858727,556,753,684.752688172043,2298.9398474484065,-1.0564442490427854,-0.10192337353687497,409,641,556.747311827957,3572.8801057907103,-1.02170543968732,-0.23523106476618993,385,674,576.2924731182795,6050.928360938458,-1.1183645557500954,-0.09121917399829416,408,687,614.9387096774194,2513.818629119067,-1.5516004118963893,2.246266348297733,555,1060,868.3559139784946,4753.2886894220865,-1.261434644907058,4.4686795885086745,369,765,617.347311827957,2563.850181140549,-1.7020891710336048,5.148460121200305,10.0,6030_3_1
308,333,327.22903225806454,9.494312302510505,-1.8336913170026914,6.890869413339768,446,519,505.752688172043,62.285380279407846,-3.3149183641505746,16.45068271316047,571,756,728.1279569892473,409.9997557785572,-3.7284100584446493,19.448541758728044,445,645,614.3763440860215,560.2866303228121,-3.5297781744589223,17.446434729509043,422,674,644.4118279569892,771.9453927798419,-4.057720152217624,21.9969113585851,441,682,653.3688172043011,709.7357327222012,-4.275330931534641,23.879048535581394,589,924,877.8956989247312,1191.7426079609245,-4.689472108398014,27.392150789623265,400,662,621.6118279569893,530.3303228121347,-4.975170043454965,32.625332922663276,11.0,6030_3_1
